Order ID,Job ID,Job Name,Job Description,Print Description,Proof Image URL,
18396,1245,Throw some D's On It,,,,
18398,1246,Eddie Money Tees,,,,
18431,1249,Marching T-Birds (Black on White),,,,
18431,1248,Marching T-Birds (White on Black),,,,
18438,1251,The Longshots,"Sapphire Gildan shirts with a white print on the front. Gildan 2000, ship UPS.",1C-F,,
18452,1253,Unity of Livonia,Iris Gildan 2000 t-shirts with white ink on full chest.,1C-F,,
18463,1254,Quest Martial Arts: Fire,Red Gildan 2000 t-shirts with white ink on front chest.,1C-F,,
18438,1258,Toddler Shirts,White with sapphire ink,1C-F,,
18495,1260,"G-Boyz Basketball, Follow-Up","Orange shirts with white ink on front, white name on back.","1C-F, 1C-B",,
18531,1262,Black Front,"Black ink on front. Pantone 361, Black, White, and Brite Red on back.","1C-F, 4C-B",,
18531,1263,White Front,"White ink on front. Pantone 361, Black, White, and Brite Red on back.","1C-F, 4C-B",,
18544,1264,ICL Conference T-shirts,"Gildan 2000 Daisy t-shirts with navy ink on front, white and navy ink on back + our logo.","1C-F, 2C-B",,
18546,1265,Menz Dance,Black American Apparel shirts with a white and red print on front and back. Unique name in white ink on all but 8.,"2C-F, 2C-B",,
18549,1266,Elim Sweatpants,Ship UPS. Navy 12300 sweatpants with white print on thigh.,1C-UT,,
18550,1267,SCS SK8,,,,
18594,1269,Staff Back,"Irish green shirts, black front and back.","1C-F, 1C-B",,
18594,1270,Participant Back,"Safety Green shirts, black ink on front and back.","1C-F, 1C-B",,
18549,1272,Navy Print on thigh,,,,
18606,1274,Two Follow Up Shirts,Two more Gaines Shirts,,,
18779,1276,2 Tall 2 Many 2 Close,Safety Green t-shirts with black ink on front and back.,"1C-F, 1C-B",,
18794,1278,70,Black ink on a red shirt.,1C-F,,
18800,1279,TorrenceLearning,Black print on one side of white shirts. Screen print.,1C-F,,
18842,1281,The Runs,Safety Green shirts with brown ink on front chest.,1C-F,,
18845,1282,T-shirts,"Red and white ink on front. White ink on back (TRAINER) underneath ""ELITE PRO TRAINING"")","2C-F, 1C-B",,
18845,1283,Tanks,"Wife beater tanks. Black with red and white ink on front. ""ELITE PRO TRAINING"" ONLY on back. Use stretch additive.","2C-F, 1C-B",,
18859,1284,Saved by the Ball,1-Color Black Chest Print,1C-F,,
18900,1286,Tank Tops,White Women's tanks with pink ink on front.,1C-F,,
19064,1291,Go Claire,Black ink on front and back of safety green shirts.,"1C-F, 1C-B",,
18989,1288,a,a,,,
18997,1290,Jenny Craig Aprons,Black ink on front of natural aprons,1C-F,,
19066,1294,Whitmore Lake Equestrian Follow-up,Red long sleeve shirts with white print on front and back.,"1C-F, 1C-B",,
19076,1295,Maycock Construction,Forest Green Gildan 2000. White ink on front over heart and full back.,"1C-LC, 1C-B",,
19080,1297,Gray Shirts,Gray design,,,
19084,1299,Retickr,XOLB Royal blue w/ halftones and Closest orange we have with halftones. Front and back. Left chest on front pocket full back.,"2C-LC, 2C-B",,
19085,1300,Slytherin Pinnies,White ink on front of dark green pinnies. White names on back.,"1C-F, 1C-B",,
19088,1301,Custom Hoody for Delena,Black screen print on front and back of wicking hoody.,"1C-F, 1C-B",,
19095,1304,Twin Cities Dyke March 2011 pt 2,Red and Dark Ash t-shirts with navy ink on front chest.,1C-F,,
19096,1305,Choice Schools,HANG ON TO SCREENS!!!,,,
19097,1306,Music Shirt for Katie,NL 3540 with black ink on hip and full back.,"1C-FRH, 1C-B",,
19099,1307,Taylor Swift Concert,"Safety Green T-shirts with black ink on front, back, and both sleeves.","1C-F, 1C-B, 1C-RSP, 1C-LSP",,
19321,1309,I3 Shirts,White Gildan 2000 t-shirts with a tan and cardinal print on left chest.,2C-LC,,
19334,1312,UM Chemical Engineering,Black Next Level shirts with white and sport gold ink on front chest.,2C-LC,,
19335,1313,WLN FRENCH EXCHANGE,Royal Gildan 2000 shirts with white ink on front and back.,"1C-F, 1C-B",,
19345,1314,Grace's Security Team,Black Gildan 2000 t-shirts with yellow ink on front and back.,"1C-F, 1C-B",,
19348,1315,Ash Gray T-shirts,Ash gray t-shirts with three color print on left chest and four color print on full back.,"3C-LC, 4C-B",,
19348,1316,Navy Polo Shirts,Navy Dry-Fit UltraClub Polos with three color print on left chest,3C-LC,,
19408,1318,2 Many 2 Close Follow-Up,Hanes Safety Green with black ink on front and back.,"1C-F, 1C-B",,
19411,1319,Mr. Stadium T-shirts,Navy Jerzees 29 with yellow ink on front chest.,1C-F,,
19419,1320,Therapy Staff Shirts,Various colored shirts with a white print on front and back.,"1C-F, 1C-B",,
19428,1321,English shirts for Jane,Basic Gildan 5000 shirts. Purple shirts with blue and black ink on front and back.,"2C-F, 2C-B",,
19436,1322,I Heart Chalk,White t-shirts with black and red ink on front.,2C-F,,
19512,1324,Let's Roll,"Gildan 2000L Carolina Blue, navy ink on front and back.",2C-F,,
19529,1327,Jenny Craig Rush NYC,Creme American Apparel power-washed tees with sky blue and navy ink on front.,2C-F,,
19592,1329,Dog Shirt,Dog Shirt,,,
19633,1330,Saline Soccer district Champions,,,,
19701,1332,Independence Day Fest 2011,,,,
19717,1333,YMCMB,,,,
19721,1334,AAHuron Business Professionals of America,,,,
19743,1337,CCMU - Navy with Maize,,,,
19933,1339,BPA Order,American Apparel Teal shirts + Gildan Carolina Blue shirts with black ink on front. Some have special names on back.,"1C-F, 1C-B",,
19943,1340,Ellen O'Neil,"White ink on front left chest, full back.","1C-LC, 1C-B",,
20022,1342,Ann Arbor IM Golf,Next Level CVC Tees with sport gold ink on front and back. Unique name on back.,"1C-F, 1C-B",,
20028,1343,Carnival of Fun,Red Gildan 2000 t-shirt with black ink on front and back.,"1C-F, 1C-B",,
20086,1346,Sample Prints,Print in purple on full chest,1C-F,,
20090,1347,Quest Martial Arts: Water,Gildan Indigo Blue and Heliconia T-shirts with black ink on front and back.,"1C-F, 1C-B",,
20095,1348,I saw the Light,"Navy, Cedar, Purple, and Maroon shirts with sport gold ink.",1C-F,,
20095,1349,I (heart). - Jesus,"White, Sport Gray, Sky, and Carolina Blue Shirts with red and black ink on front.",2C-F,,
20113,1352,polo,,,,
20173,1353,Into the Flood,Black shirts with white ink across chest.,1C-F,,
20174,1354,Creative Lawn and Landscape,Royal tees and sleeveless tees with white ink on front and back.,"1C-F, 1C-B",,
20186,1355,San Fran Pride,Pink Am App shirts with royal ink on front. Ship UPS 3 Day.,1C-F,,
20248,1357,Koalas Rule!,Black sleeve raglan shirts with black print on full chest. Youth and adult.,1C-F,,
20256,1358,Pioneer Bar Crawl,White ink on front and back.,"1C-F, 1C-B",,
20268,1359,Michigan Irie,Navy shirt with maize ink on front chest and back along bottom left hem.,"1C-F, 1C-B",,
20272,1360,keg day,,,,
20273,1361,1 Keg 1 Day,Royal blue with white ink on front and back.,"1C-F, 1C-B",,
20275,1362,Zoe's Bat Mitzvah,Black Knee high socks with red ink on them.,1C-F,,
20464,1363,Elim Bible Institute - Summer Shirts,Pantone red ink on black shirts across front chest.,1C-F,,
20465,1364,Joes for a Cure,Safety Green shirts with black and purple ink on front and black ink on back.,"2C-F, 2C-B",,
20467,1365,Kandahar PANCAN Run,"Purple t-shirts with white ink on front and black,red,white, and tan ink on back.","1C-F, 4C-B",,
20480,1367,Loch Alpine Volunteer,New Safety Green with black ink on full chest.,1C-F,,
20494,1370,American Guild of Organists,Gildan 2000 with QCM Royal blue ink on full front.,1C-F,,
20552,1371,Fennelly's Irish Pub,Irish Green LAT women's shirts. Heather Irish Gildan 64000 shirts.,,,
20553,1372,More Cowbell pt 2,Tan ink on maroon shirts.,1C-F,,
20563,1375,Pat's Posse,"Ice gray shirts, purple ink. Front and back.","1C-F, 1C-B",,
20564,1376,Atlas Obscura Apparel Order,"Black Apparel: Anvil crew necks, American Apparel 2001 / 2102 crew necks, American Apparel 2456 v-necks, Gildan pullovers, American Apparel pullovers, American Apparel Zippered hoodies, and provided posters.",,,
20578,1378,Wedding shirts,,,,
20580,1379,Johnson-Brown Family Reunion,"White Gildan 5000 t-shirts with green ink on front. Pantone from sample - ask Jerry,",1C-F,,
20584,1380,New Grace Apostolic Temple,Gildan 2000 white t-shirts with carolina blue and gray ink on front.,2C-F,,
20608,1381,Ebowe,Ebowe,,,
20632,1384,Marhea Williams Family Reunion,Gold Shirts with purple ink on front.,1C-F,,
20705,1385,Lecture Tools,"11 Provided black shirts, 3-color left chest print",3C-LC,,
20728,1386,UM Anesthesiology,Brown apparel with light blue ink on left chest and left chest.,1C-LC,,
20936,1387,Ten for Jen,Lime Green with black ink on front and back.,"1C-F, 1C-B",,
20951,1388,Living Water Church,Gildan 2000 Heather Indigo with white ink on front and back.,"1C-F, 1C-B",,
21010,1390,Mpulse Order,NAVY shirts and GOLD XOLB-202 on the left chest.,1C-LC,,
21011,1391,Up North on fhe 4th!,"Orange, Forest, Daisy, Red, Sky, and White shirts with black and white ink on back.",2C-B,,
21012,1392,Anne of Green Gables,Kiwi GIldan 5000 shirts with black ink on front and back.,"1C-F, 1C-B",,
21028,1394,St. John the Baptist,Black and gray ink on front and back of gold shirts.,"2C-F, 2C-B",,
21030,1395,Detroit Draft Divas,White and pink Gildan 2000 and 2000L + 8600L.,,,
21033,1396,Summer Engineering Exploration Camp 2011,Navy shirts with yellow print on front and yellow + green ink on back.,"1C-F, 2C-B",,
21037,1397,Delivery Now,Forest Green Gildan 2000 with white and sport gold ink on back.,2C-B,,
21101,1398,Choice Schools,Ash gray Gildan 8000B shirts with four color print on left chest.,4C-LC,,
21103,1399,Interlochen,Ice gray Gildan 2000 t-shirts. With black ink on front and back.,"1C-F, 1C-B",,
21108,1400,Macon Creek Mill,Black ink font of natural canvas totes.,1C-F,,
21110,1401,Arruda Orthodontics Flaming Skull,,,,
21112,1402,Wayne Jetskis 2011,,,,
21175,1405,Ducky Soccer Shirts,"Black shirts with white ink on front, unique name and number in white on back.","1C-F, 1C-B",,
21186,1406,St. Joseph Mercy Hospital 4 North Unit,Navy and Forest shirts with white ink on front and back.,"1C-F, 1C-B",,
21202,1408,Medical Fleece Order,"Assorted navy fleece with unique print on front, unique sleeve, and unique name on back.","1C-F, 1C-B, 1C-RSP, 1C-LSP",,
21208,1409,Orchestra Orca Shirts,Heliconia Gildan 5000 shirts with black ink on front and back.,"1C-F, 1C-B",,
21219,1411,"Jenny Craig Aprons, pt. II",Black ink on natural aprons.,1C-F,,
21221,1412,Jew-C,Black print on butt of ash shorts.,1C-B,,
21235,1413,G-Boyz Jerseys,Reversible orange and white uniforms (jerseys and shorts) + shooting shirts.,,,
21462,1414,Just Let Me Drown,White Gildan 2000 t-shirts with halftoned black print on front and back.,"1C-F, 1C-B",,
21480,1416,Ann Arbor Adventure Club II,"Yellow Haze and White Gildan 2000, 2000L t-shirts with shared front print and unique name on back.",,,
21483,1417,2 Many 2 Close Follow-Up,Safety green shirts with black ink on front and back. MUST SHIP UPS by THURSDAY.,"1C-F, 1C-B",,
21486,1418,Black Shirts,"White, Chrome Yellow, and Gray ink on front.",3C-F,,
21486,1419,White Shirts,"Black, Chrome Yellow, and Gray ink on front.",3C-F,,
21514,1421,Kobbe Family Reunion,Navy ink on Jade Dome shirts.,1C-F,,
21531,1423,captain retirement,,,,
21532,1424,Black ink,Black ink on left chest of yellow shirts.,1C-LC,,
21532,1425,White Ink,White ink on left chest of columbia blue shirts.,1C-LC,,
21536,1427,Single and Hungry for GOD,Red shirts with white and black ink on front and back.,"2C-F, 2C-B",,
21557,1429,Troop 7,Navy shirts with maize print on front.,1C-F,,
21577,1431,Friendz Basketball,Black shirts with white ink on front.,1C-F,,
21615,1432,Blue Shirts,Orange and black ink on front.,2C-F,,
21615,1433,Black Shirts,Red ink on front.,1C-F,,
21622,1434,Freedom Fighters,Kelly green with orange ink.,1C-F,,
21622,1435,Sex Drugs Shirt,"White shirt with purple and green ink on front, our logo on back.","2C-F, 2C-B",,
21622,1436,Girl Shirts,Purple shirts with white ink across chest.,1C-F,,
21622,1437,Tank Tops,Flourescent yellow tanks with black ink on front.,1C-F,,
21622,1438,Midwest Connoisseur,"Sport gray with green print, our logo on back.","1C-F, 1C-B",,
21622,1439,Hats,Black hats with,,,
21625,1442,Adam and Libby's Wedding Squad,White ink on black shirts.,1C-F,,
21633,1444,T-shirts,White and black ink on front and back.,"2C-F, 2C-B",,
21633,1445,Pullover Hoodies,"White and black ink on front, name on back.","2C-F, 1C-B",,
21633,1446,Snap Pants,"White ink on left leg, going up side.",1C-LFL,,
21688,1448,Nelson: Family Reunion,"White shirt with black rings, black print on front.",1C-F,,
21695,1450,Nach-ruhl V-necks,"White shirts with black ink on front, vertical down torso.",1C-F,,
21731,1453,Screen Printed,Screen printed logo on left chest.,,,
21749,1454,The Church of Jesus Christ of Latter-Day Saints,Vintage Charcoal shirts with white ink on chest + our logo on the back.,"1C-F, 1C-BT",,
21754,1455,A2 Nauvoo Youth Conference,Indigo blue and Texas orange shirts with white print across front.,1C-F,,
21768,1456,Awol Retro Tee,,,,
21775,1458,Maize Ink,Maize ink on front and back.,"1C-F, 1C-B",,
21775,1459,Navy Ink,Navy ink on front and back.,"1C-F, 1C-B",,
21817,1460,Freaky Deaky Film Locations,Tri-Blend Cranberries with olive ink on front and back.,"1C-F, 1C-B",,
21824,1461,Gray Family Reunion,Royal Blue shirts with gray ink on front.,1C-F,,
21984,1464,Team Angelo,,,,
22020,1465,Dexter Pole Vaulting,"Purple print on green, white print on purple shirts. Polyester.",1C-F,,
22030,1468,HIEMSTRA,HIEMSTRA on front and back of provided shirts and fleece in black ink.,"1C-F, 1C-B",,
20095,1469,Twitter,"Daisy, Azalea, and Stone Blue shirts.",,,
20095,1470,Amazin' Grace,"Ash, Serene Green, and Charcoal shirts.",,,
22040,1471,The Catanzaro's,White shirts with red ink on front.,1C-F,,
22078,1473,Che Gap,Ship UPS. Black ink on red shirt.,1C-F,,
22079,1474,The Runs Follow- Up,Black print on front of Safety Green Shirt.,1C-F,,
22101,1475,IM IT Picnice Crew,Royal Blue tie-dye with white ink on left chest and our logo on back.,"1C-LC, 1C-BT",,
22113,1477,Logistics Officer Scholarship Association,SHIP USPS. White Gildan 5000 t-shirts with black ink on front and back.,"1C-F, 1C-B",,
22121,1479,Joseph and the Amazing Technicolor Dreamcoat,Black and white print on front of tie-dye shirts. Our logo on back.,"2C-F, 2C-BT",,
22173,1482,Shining Force Band,"Two black samples shirts prior to main run. Blue and white ink on front and back of one, Red and white ink on front and back of other.","2C-F, 2C-B",,
22176,1484,Purple Shirts,Black ink.,,,
22176,1485,Black Shirts,Purple Ink.,,,
21748,1486,White Lettering,White Lettering,,,
21748,1487,Black Lettering,Black Lettering,,,
22222,1489,Sweatpants,Sport Gray sweats with number and print.,1C-LUT,,
22222,1490,Pullover Hoody,Irish green with print on front and back.,"1C-F, 1C-B",,
22238,1492,Ann Arbor College of Martial Arts,Black shirts with red and silver sparkle ink on front and back.,"2C-F, 2C-B",,
22271,1493,Ann Arbor Football Club,"White ink on front, white number on back.","1C-F, 1C-B",,
22319,1499,T-shirt Tab,Tab from last year + premier.,,,
22322,1500,Race Judicata 2011,SHIP UPS to Chicago. Wicking shirts in navy. Navy. White ink on front. White and sky blue ink on back.,"1C-F, 2C-B",,
22336,1501,Tittie Committee Follow Up (Kornit),Sunshine women's shirts with print on front and back.,"1C-F, 1C-B",,
22339,1503,Carhart Block Party Beach Bash 2011,White shirts with black print on front.,1C-F,,
22373,1506,Nice Girls don't Push and Shove,Nice Girls don't Push and Shove print on front.,1C-F,,
22373,1507,Show Us Your Hits,Show Us Your Hits on Front,1C-F,,
22373,1508,In Your Face.,In Your Face print on Front.,1C-F,,
22373,1509,Skate Like a Girl.,Skate Like a Girl print on front.,1C-F,,
22373,1510,"In Your Face, RED EDITION","Red shirts with IN YOUR FACE print. Needs to be printed on the Kornit, as it'll have an underbase.",2C-F,,
22418,1511,Crewneck Sweatshirt,Sky Blue ink and Sparkle Gold ink on front and back.,"2C-F, 2C-B",,
22418,1512,Stay Fresh Tanks,White and Flourescent Green ink on front of Fuchsia American Apparel Razorback tanks.,2C-F,,
22418,1513,Bandeaus,Navy ink on side of flourescent bandeaus.,1C-RS,,
22418,1514,One Letter,Aqua Bella Scoop Neck with yellow and silver shimmer ink on front and back.,"2C-F, 2C-B",,
22418,1515,Leggings,Cobalt American Apparel leggings with Michigan Yellow ink on left calf.,1C-LFL,,
22418,1516,Try Delta,"White, Sky Blue, and Magenta ink on front of sport gray Gildan tank.",3C-F,,
22438,1517,Nelson Bros,"SHIP BLIND! White and black ink on left chest, white ink on back.","2C-LC, 1C-B",,
22460,1519,Panthers Football,Sport gold and black ink on front. Black ink on back.,"2C-F, 1C-B",,
22481,1521,Single and Lonely,Light Pink AmApp v-necks (2456) with black ink on front and back.,"1C-F, 1C-B",,
22484,1522,Mountain Top Church,Dark Chocolate shirts with white and sky ink on front. White ink on back.,"2C-F, 1C-B",,
22503,1523,Johnston Family,Sapphire shirts.,,,
22505,1524,"Bachelorette Shirts, J Kerns",American Apparel V-necks.,,,
22508,1525,Living Water Follow-Up,Heather Indigo 2000 t-shirts with white ink on front and back.,"1C-F, 1C-B",,
22525,1526,4H,Irish Green shirts with white ink on front.,1C-F,,
22526,1527,A Haselfest 2011,Ash Hanes Beefy Tees with lime and blue ink on front chest.,2C-F,,
22573,1528,Jessica's Last Rodeo,"White American Apparel V-necks with black ink on front, back, and unique name on sleeve.","1C-F, 1C-B, 1C-LS",,
22588,1530,242 Community Church,Black American Apparel 2001 shirts with white and purple ink on front and back.,"2C-F, 2C-B",,
22589,1531,"Second Baptist Church of Ann Arbor, Rush","Carolina Blue shirts with white ink on front and orange, white, and gray ink on back.","1C-F, 3C-B",,
22593,1532,Express Restoration and Construction,,,,
22597,1533,Sleeveless Tees for Ryan,Sleeveless royal tees with black number on front and back.,"1C-F, 1C-B",,
22633,1535,Quest Martial Arts: Earth,Black ink on front of shirts.,1C-F,,
22634,1536,Casefactori,Black Gildan shirts with white ink on front and sleeve.,"1C-F, 1C-LS",,
22635,1537,"Joseph, Follow-Up",Black and white Kornit print on tie-dye shirts.,2C-F,,
22656,1538,PORTINCASA 2,"Sport Gray with PORTINCASA in black ink on front and back. 3"" tall.","1C-F, 1C-B",,
22658,1539,The Wedding Singer,,,,
22659,1540,White T-shirts,Red and black ink on front.,2C-F,,
22659,1541,Left Chest / Full Back,"Forest green. White on front, white and red on back.","1C-F, 2C-B",,
22666,1542,Dent - Security,White print on front and back of black shirts.,"1C-F, 1C-B",,
22667,1543,CNA 2011,White ink on RIGHT chest and full back of cotton t-shirts.,1C-RC,,
22668,1544,Onesies,Onesies,,,
22669,1547,Black Lettering,Black Lettering,,,
22669,1546,White Lettering,White Lettering,,,
22690,1548,Celtic Cross,Hanes 4980 in deep forest with Irish green ink on front and back.,"1C-F, 1C-B",,
22691,1549,Sounds and Sights Festival,Safety Green shirts with black ink on front and back.,"1C-F, 1C-B",,
22877,1551,Wayne State Medicine,Indigo Blue Gildan 5000 t-shirts with white ink on front and back.,"1C-F, 1C-B",,
22880,1552,AGD Tote Bags,,,,
22881,1553,Miss St. Clair Shores 2011,SHIP UPS. White ink on front.,1C-F,,
22903,1554,Cahill Family,White ink on front and back of Irish Green shirts.,"1C-F, 1C-B",,
22958,1556,Nelson Follow-up,Ringers and onesies with black print on front.,1C-F,,
22994,1558,Boner.,Boner.,,,
22996,1559,BOner,BOner,,,
22997,1560,Boner,Boner,,,
22998,1561,6 Rehab Summer Picnic 2011,Carolina Blue Gildan 5000 shirts with white ink on the back.,1C-B,,
23035,1563,Burrito Joint / Mr. Pizza Uniforms,"Pinstripe baseball shirts and/or Bella Raglans with black, white, red, and green print on left side.",4C-LS,,
23047,1567,Off the Ropes,White print on front of lime green tank tops. Two unique backs.,1C-F,,
23065,1568,Gospel Odyssey,Paprika shirts with white ink on front and back.,"1C-F, 1C-B",,
23095,1569,Disney Cruise,Raglan baseball shirts with black sleeves and white chest.,,,
23103,1575,PAWS OFF Design,Six color process print on front. Shared one color print on bottom hem. Black v-necks.,6C-F,,
23111,1577,Bow Family Reunion,Red V-necks with black ink on full chest. NOT CRANBERRY - NO CRANBERRY SHIRTS!!!!!!!,1C-F,,
23156,1578,Chase T-shirts,Two color Chase logo on front of white and ash gray shirts.,2C-F,,
23165,1579,Tennessee Law: College Letter,Tennessee Orange shirts with white and black ink... Gray shirts with orange ink....Navy shirt with white ink...Gray Hoodies with navy,2C-F,,
23168,1581,RIP Chino Club Shirts,White shirts with 4 color process print on front and back. Black print on sleeve.,"4C-F, 4C-B, 1C-LSP",,
23169,1582,"Freaky Deaky: Rubin, Order 1 of 2",Freaky Deaky print on front and back.,"1C-F, 1C-B",,
23170,1583,"Freaky Deaky: Rubin, Order 2 of 2",Freaky Deaky print: hoodies and tees. Billed to AmEx xxx...xxx1008,,,
23172,1584,Compakt Motor Sports,Sport gray with black and sky blue on front.,2C-F,,
23278,1585,BeBetter Round 2,"Black Next Level shirts + supplied compression shirts with white ink on front, white / green / yellow ink on back.","1C-F, 3C-B",http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/2039/Jabari-Ennis-BEBETTER.jpg,
23279,1586,Nurses make the Difference,Red shirts with white ink on front and back.,"1C-F, 1C-B",,
23348,1589,Michigan Nursing Picnic,G5000 daisy shirts with navy ink on front and back.,"1C-F, 1C-B",,
23352,1590,Black and White Ink,Orange shirts and Carolina Blue shirts.,,,
23352,1591,Orange and White Ink,Black shirts.,,,
23353,1592,Eastern SIP,,,,
23391,1595,PAWS OFF Design,Six color simulated process print on front. Shared one color print on bottom hem. Black v-necks.,"6C-F, 1C-BFC",,
23395,1597,Michigan Autonomous Aerial Vehicles,White ink on the back of provided shirts.,1C-B,,
23399,1599,Ross Responds 2011,American Apparel Navy shirts with white ink on front chest.,1C-F,,
23407,1600,George,Dark red ink on natural shirts.,1C-F,,
23407,1601,Nicolai,Navy ink on gold shirts.,1C-F,,
23439,1603,Rockstarz T-shirts,Black Gildan 2000 and black black Bella Ladies' Sleeveless Spandex Slit-V neck.,,,
23465,1605,"""Happy Birthday, Uncle Lloydie""",White shirts with red ink on front.,1C-F,,
23465,1606,I'm Uncle Lloydie.,White shirt with red ink on front.,1C-F,,
23646,1613,Mullins Wedding,White ink on navy shirts.,1C-F,,
23648,1615,Browns,Orange ink on front and back.,"1C-F, 1C-B",,
23648,1616,Joepa,Navy ink on front and back.,"1C-F, 1C-B",,
23648,1617,Denard,Maize ink on front and back.,"1C-F, 1C-B",,
23652,1618,Heavy Hearts will Anchor,White tees with black ink on front.,1C-F,,
23655,1619,Go like the Wind,Tie dye shirts with black print on front and back.,"1C-F, 1C-B",,
23672,1620,"Truss me, I'm an engineer","Light blue American Apparel Men's Medium with black print of ""Truss me, I'm an Engineer"" and bridge printed on it.",1C-F,,
23808,1624,Joe Moses One-Man Showses,SHIP UPS to NY. Four color process on front of white shirts.,4C-F,,
23813,1625,Wheels Hockey,Sapphire and Lime Shirts with white ink on front chest.,1C-F,,
23823,1629,"ReTickr, Round II",SHIP UPS Ground. White pocket Beefy Tees and regular tanks with orange and blue print on front and back.,"2C-F, 2C-B",,
23830,1630,White Shirts,Wow 505 ink on front full chest,1C-F,,
23830,1631,Turquoise or Teal Am App Shirts (TBD)),White ink on full chest,1C-F,,
23872,1633,Wedding Gift,Kornit print on Gildan 2000L shirts.,,,
23874,1634,College of Engineering,Imprint: College of Engineering,,,
23874,1635,Asian Languages and Cultures,Imprint: Asian Languages and Cultures,,,
23874,1636,"Atmospheric, Oceanic, & Space Sciences","Imprint: Atmospheric, Oceanic,",,,
23874,1637,Biomedical Engineering,Imprint: Biomedical Engineering,,,
23874,1638,Campus Information Centers,Imprint: Campus Information Centers,,,
23874,1640,CEE,Imprint: CEE,,,
23874,1641,CPEP,Imprint: CPEP,,,
23874,1643,Greek Life,Imprint: Greek Life,,,
23874,1644,Industrial and Operations Engineering,Imprint: Industrial and Operations Engineering,,,
23874,1645,International Center,Imprint: International Center,,,
23874,1646,Linguistics Department,Imprint: Linguistics Department,,,
23874,1647,Martha Cook Building,Imprint: Martha Cook Building,,,
23874,1648,Materials Science & Engineering,Imprint: Materials Science,,,
23874,1649,Mechanical Engineering,Imprint: Mechanical Engineering,,,
23874,1650,Nuclear Engineering and Radiological Sciences,Imprint: Nuclear Engineering and Radiological Sciences,,,
23874,1651,Rackham Graduate School,Imprint: Rackham Graduate School,,,
23874,1652,Kinesiology,Imprint: Kinesiology,,,
23874,1653,School of Social Work,Imprint: School of Social Work,,,
23874,1654,Services for Students with Disabilities,Imprint: Services for Students with Disabilities,,,
23874,1655,Student Financial Services,Imprint: Student Financial Services,,,
23874,1656,Student Legal Services,Imprint: Student Legal Services,,,
23874,1657,Student Loans,Imprint: Student Loans,,,
23874,1658,Sweetland Center for Writing,Imprint: Sweetland Center for Writing,,,
23874,1659,WISE Program,Imprint: WISE Program,,,
23874,1660,Main Order,"Main order, shirts to receive sleeve prints based on grouping.",,,
23874,1661,Volunteer,Imprint: Volunteer,,,
23882,1662,White Ink,White ink on front and back of assorted color shirts.,"1C-F, 1C-B",,
23882,1663,Black Ink,Black Ink on front and back,"1C-F, 1C-B",,
23886,1665,Maxwell Brake,Black ink on front of Heather Indigo Shirts.,1C-F,,
23888,1667,2 Many 2 Close Follow-Up 3,Safety Green with black ink on front and back.,"1C-F, 1C-B",,
23899,1668,AWOL,Black ink on front and back of Army American Apparel shirts.,"1C-F, 1C-B",,
24002,1671,T-shirts and hoodies.,"Black, Orange, and Royal print on the front of white t-shirts, long sleeve t-shirts. Sport Gray hoodies. Blue Tie-dye tees. Black and royal ink on back.","3C-F, 2C-B",,
24002,1672,Sweatpants,Navy ink down right thigh,1C-RUT,,
24022,1673,Michigan Futbol Club,"Daisy Gildan 5000 shirts with navy front, navy + white back.","1C-F, 2C-B",,
24027,1674,Rush Pi Kapps,Navy Gildan 2000 shirts with red and white ink on front. White ink on back.,"2C-F, 1C-B",,
24027,1675,Neon Pink Tanks,Sky blue ink on front of neon pink tanks.,1C-F,,
24198,1683,Aidenbaum Jerseys,,,,
24030,1676,Interlochen,Daisy shirts with brown ink on front and back.,"1C-F, 1C-B",,
24040,1677,Zebra Cheer Hoodies,Navy 18500 Pullover hoodies with sport gold and white ink on front. Unique name on back in sport gold.,"2C-F, 1C-B",,
24188,1679,Gold Shirts,White + navy print on front,2C-F,,
24188,1680,Navy Shirts,White + gold print on front,2C-F,,
24190,1681,Wayne State Med pt 2,SHIP UPS MONDAY. White ink on front and back of indigo shirts.,"1C-F, 1C-B",,
24211,1686,Music,Kornit print. Royal shirt.,,,
24211,1687,Crown,Kornit Print. Royal Shirt.,,,
24211,1688,Bird,Kornit print. Black shirt.,,,
24211,1689,City Hand,Kornit print. Black shirt.,,,
24237,1698,Style A: EMU Marching Band in Block Letters,"Forest on ash gray.
White on forest.",1C-F,,
24237,1701,Style C: Marching Band Dad,"Forest on ash gray.
White on forest.",1C-F,,
24237,1700,Style B: Property of Eastern Michigan Band with the XXL logo,"Forest on ash gray.
White on forest.",1C-F,,
24237,1702,Style D: Marching Band Mom,"Forest on ash gray.
White on forest.",1C-F,,
24243,1703,Live the Creed,Forest Gildan 5000 t-shirts with white ink on front and back.,"1C-F, 1C-B",,
24243,1704,Live the Experience,Cardinal Red Gildan 5000 tees with and black print on front and back.,"1C-F, 1C-B",,
24243,1705,Marching Band,Lime Green Gildan 5000 shirts with kelly ink on front. Kelly and white ink on back.,"1C-F, 2C-B",,
24243,1706,O-Team,Carolina Blue Gildan 5000 t-shirts with violet WOW-609 ink on front and back.,"1C-F, 1C-B",,
24261,1707,Lauren Schmidt Tees,Black Gildan 2000 with flourescent green ink over white underbase on front and back.,"2C-F, 2C-B",,
